# time [s], Channel 0, Channel 1, Channel 2
1.675666700000000020e+01;4.569008946418762207e-01;4.449378252029418945e-01;3.042649030685424805e-01
1.676000000000000156e+01;4.559243023395538330e-01;4.466468393802642822e-01;3.032883107662200928e-01
1.676333500000000143e+01;4.500648379325866699e-01;4.493324160575866699e-01;3.037766218185424805e-01
1.676666600000000074e+01;4.488441348075866699e-01;4.459143877029418945e-01;3.023117482662200928e-01
1.676999999999999957e+01;4.534828662872314453e-01;4.493324160575866699e-01;3.030441701412200928e-01
1.677333300000000094e+01;4.571450352668762207e-01;4.517738521099090576e-01;3.057297766208648682e-01
1.677666800000000080e+01;4.595864713191986084e-01;4.515297114849090576e-01;3.064621984958648682e-01
1.678000000000000114e+01;4.600747823715209961e-01;4.498206973075866699e-01;3.059739172458648682e-01
1.678333399999999997e+01;4.549477398395538330e-01;4.500648379325866699e-01;3.054856061935424805e-01
1.678666700000000134e+01;4.532387256622314453e-01;4.493324160575866699e-01;3.052414655685424805e-01
1.679000100000000018e+01;4.571450352668762207e-01;4.490882754325866699e-01;3.057297766208648682e-01
1.679333300000000051e+01;4.598306119441986084e-01;4.483558535575866699e-01;3.064621984958648682e-01
1.679666699999999935e+01;4.625162184238433838e-01;4.490882754325866699e-01;3.067063391208648682e-01
1.680000000000000071e+01;4.630044996738433838e-01;4.490882754325866699e-01;3.076829314231872559e-01
1.680333299999999852e+01;4.617837667465209961e-01;4.473792612552642822e-01;3.069504797458648682e-01
1.680666599999999988e+01;4.581216275691986084e-01;4.478675425052642822e-01;3.062180578708648682e-01
1.680999900000000125e+01;4.529945850372314453e-01;4.459143877029418945e-01;3.047531843185424805e-01
1.681333300000000008e+01;4.593423306941986084e-01;4.459143877029418945e-01;3.042649030685424805e-01
1.681666699999999892e+01;4.656900763511657715e-01;4.471351206302642822e-01;3.035324513912200928e-01
1.682000100000000131e+01;4.666666686534881592e-01;4.498206973075866699e-01;3.047531843185424805e-01
1.682333399999999912e+01;4.617837667465209961e-01;4.476234018802642822e-01;3.042649030685424805e-01
1.682666800000000151e+01;4.554360210895538330e-01;4.451819658279418945e-01;3.045090436935424805e-01
1.682999999999999829e+01;4.556801617145538330e-01;4.473792612552642822e-01;3.045090436935424805e-01
1.683333299999999966e+01;4.610513448715209961e-01;4.466468393802642822e-01;3.030441701412200928e-01
1.683666600000000102e+01;4.678874015808105469e-01;4.481116831302642822e-01;3.042649030685424805e-01
1.683999999999999986e+01;4.673990905284881592e-01;4.493324160575866699e-01;3.042649030685424805e-01
1.684333300000000122e+01;4.622720777988433838e-01;4.510414302349090576e-01;3.057297766208648682e-01
1.684666700000000006e+01;4.544594585895538330e-01;4.512855708599090576e-01;3.067063391208648682e-01
1.685000000000000142e+01;4.522621631622314453e-01;4.476234018802642822e-01;3.052414655685424805e-01
1.685333299999999923e+01;4.544594585895538330e-01;4.471351206302642822e-01;3.047531843185424805e-01
1.685666700000000162e+01;4.608072042465209961e-01;4.456702470779418945e-01;3.028000295162200928e-01
1.685999999999999943e+01;4.617837667465209961e-01;4.476234018802642822e-01;3.040207624435424805e-01
1.686333399999999827e+01;4.556801617145538330e-01;4.490882754325866699e-01;3.052414655685424805e-01
1.686666599999999860e+01;4.500648379325866699e-01;4.488441348075866699e-01;3.057297766208648682e-01
1.687000000000000099e+01;4.498206973075866699e-01;4.473792612552642822e-01;3.054856061935424805e-01
1.687333399999999983e+01;4.539711475372314453e-01;4.473792612552642822e-01;3.049973249435424805e-01
1.687666700000000120e+01;4.588540494441986084e-01;4.471351206302642822e-01;3.047531843185424805e-01
1.687999999999999901e+01;4.608072042465209961e-01;4.515297114849090576e-01;3.059739172458648682e-01
1.688333400000000140e+01;4.566567540168762207e-01;4.544594585895538330e-01;3.064621984958648682e-01
1.688666699999999921e+01;4.517738521099090576e-01;4.529945850372314453e-01;3.081712126731872559e-01
1.689000100000000160e+01;4.495765566825866699e-01;4.532387256622314453e-01;3.069504797458648682e-01
1.689333299999999838e+01;4.503090083599090576e-01;4.522621631622314453e-01;3.086594939231872559e-01
1.689666599999999974e+01;4.544594585895538330e-01;4.512855708599090576e-01;3.081712126731872559e-01
1.689999999999999858e+01;4.571450352668762207e-01;4.539711475372314453e-01;3.079270720481872559e-01
1.690333299999999994e+01;4.529945850372314453e-01;4.564126133918762207e-01;3.091477751731872559e-01
1.690666600000000130e+01;4.490882754325866699e-01;4.573891758918762207e-01;3.096360862255096436e-01
1.691000000000000014e+01;4.485999941825866699e-01;4.539711475372314453e-01;3.081712126731872559e-01
1.691333300000000150e+01;4.507972896099090576e-01;4.544594585895538330e-01;3.079270720481872559e-01
1.691666800000000137e+01;4.549477398395538330e-01;4.525063037872314453e-01;3.091477751731872559e-01
1.692000000000000171e+01;4.583657681941986084e-01;4.500648379325866699e-01;3.084153532981872559e-01
1.692333400000000054e+01;4.547035992145538330e-01;4.534828662872314453e-01;3.074387609958648682e-01
1.692666699999999835e+01;4.461585283279418945e-01;4.549477398395538330e-01;3.071946203708648682e-01
1.692999999999999972e+01;4.442053735256195068e-01;4.532387256622314453e-01;3.059739172458648682e-01
1.693333399999999855e+01;4.490882754325866699e-01;4.507972896099090576e-01;3.069504797458648682e-01
1.693666599999999889e+01;4.532387256622314453e-01;4.505531489849090576e-01;3.064621984958648682e-01
1.694000099999999875e+01;4.573891758918762207e-01;4.495765566825866699e-01;3.062180578708648682e-01
1.694333299999999909e+01;4.549477398395538330e-01;4.554360210895538330e-01;3.074387609958648682e-01
1.694666700000000148e+01;4.510414302349090576e-01;4.566567540168762207e-01;3.096360862255096436e-01
1.694999999999999929e+01;4.483558535575866699e-01;4.566567540168762207e-01;3.103685081005096436e-01
1.695333300000000065e+01;4.515297114849090576e-01;4.539711475372314453e-01;3.091477751731872559e-01
1.695666800000000052e+01;4.571450352668762207e-01;4.534828662872314453e-01;3.074387609958648682e-01
1.696000000000000085e+01;4.608072042465209961e-01;4.534828662872314453e-01;3.071946203708648682e-01
1.696333399999999969e+01;4.588540494441986084e-01;4.544594585895538330e-01;3.071946203708648682e-01
1.696666700000000105e+01;4.522621631622314453e-01;4.522621631622314453e-01;3.081712126731872559e-01
1.696999999999999886e+01;4.464026987552642822e-01;4.503090083599090576e-01;3.076829314231872559e-01
1.697333300000000023e+01;4.476234018802642822e-01;4.503090083599090576e-01;3.071946203708648682e-01
1.697666600000000159e+01;4.525063037872314453e-01;4.485999941825866699e-01;3.074387609958648682e-01
1.698000100000000145e+01;4.573891758918762207e-01;4.500648379325866699e-01;3.071946203708648682e-01
1.698333399999999926e+01;4.571450352668762207e-01;4.495765566825866699e-01;3.062180578708648682e-01
1.698666700000000063e+01;4.532387256622314453e-01;4.529945850372314453e-01;3.079270720481872559e-01
1.698999999999999844e+01;4.503090083599090576e-01;4.527504444122314453e-01;3.096360862255096436e-01
1.699333400000000083e+01;4.525063037872314453e-01;4.564126133918762207e-01;3.106126487255096436e-01
1.699666600000000116e+01;4.593423306941986084e-01;4.564126133918762207e-01;3.113450706005096436e-01
1.700000000000000000e+01;4.637369215488433838e-01;4.561684727668762207e-01;3.113450706005096436e-01
1.700333399999999884e+01;4.612954854965209961e-01;4.561684727668762207e-01;3.115892410278320312e-01
1.700666700000000020e+01;4.539711475372314453e-01;4.588540494441986084e-01;3.120775222778320312e-01
1.701000000000000156e+01;4.490882754325866699e-01;4.593423306941986084e-01;3.130693435668945312e-01
1.701333299999999937e+01;4.488441348075866699e-01;4.559243023395538330e-01;3.120775222778320312e-01
1.701666700000000176e+01;4.515297114849090576e-01;4.539711475372314453e-01;3.106126487255096436e-01
1.701999999999999957e+01;4.551918804645538330e-01;4.525063037872314453e-01;3.111009299755096436e-01
1.702333399999999841e+01;4.551918804645538330e-01;4.537270069122314453e-01;3.096360862255096436e-01
1.702666599999999875e+01;4.485999941825866699e-01;4.566567540168762207e-01;3.111009299755096436e-01
1.703000000000000114e+01;4.444495439529418945e-01;4.573891758918762207e-01;3.103685081005096436e-01
1.703333399999999997e+01;4.451819658279418945e-01;4.564126133918762207e-01;3.111009299755096436e-01
1.703666700000000134e+01;4.520179927349090576e-01;4.569008946418762207e-01;3.123216629028320312e-01
1.703999999999999915e+01;4.578774571418762207e-01;4.559243023395538330e-01;3.120775222778320312e-01
1.704333499999999901e+01;4.569008946418762207e-01;4.573891758918762207e-01;3.113450706005096436e-01
1.704666699999999935e+01;4.498206973075866699e-01;4.598306119441986084e-01;3.128252029418945312e-01
1.705000000000000071e+01;4.444495439529418945e-01;4.569008946418762207e-01;3.128252029418945312e-01
1.705333299999999852e+01;4.446936845779418945e-01;4.532387256622314453e-01;3.101243674755096436e-01
1.705666700000000091e+01;4.490882754325866699e-01;4.495765566825866699e-01;3.084153532981872559e-01
1.705999999999999872e+01;4.549477398395538330e-01;4.495765566825866699e-01;3.071946203708648682e-01
1.706333300000000008e+01;4.537270069122314453e-01;4.517738521099090576e-01;3.086594939231872559e-01
1.706666699999999892e+01;4.490882754325866699e-01;4.556801617145538330e-01;3.093919157981872559e-01
1.707000000000000028e+01;4.466468393802642822e-01;4.578774571418762207e-01;3.103685081005096436e-01
1.707333399999999912e+01;4.507972896099090576e-01;4.588540494441986084e-01;3.111009299755096436e-01
1.707666800000000151e+01;4.549477398395538330e-01;4.583657681941986084e-01;3.115892410278320312e-01
1.708000099999999932e+01;4.605630636215209961e-01;4.542153179645538330e-01;3.096360862255096436e-01
1.708333400000000069e+01;4.620279371738433838e-01;4.571450352668762207e-01;3.101243674755096436e-01
1.708666699999999850e+01;4.583657681941986084e-01;4.573891758918762207e-01;3.093919157981872559e-01
1.708999999999999986e+01;4.522621631622314453e-01;4.578774571418762207e-01;3.096360862255096436e-01
1.709333300000000122e+01;4.498206973075866699e-01;4.554360210895538330e-01;3.101243674755096436e-01
1.709666700000000006e+01;4.547035992145538330e-01;4.520179927349090576e-01;3.096360862255096436e-01
1.710000099999999890e+01;4.610513448715209961e-01;4.510414302349090576e-01;3.096360862255096436e-01
1.710333299999999923e+01;4.617837667465209961e-01;4.547035992145538330e-01;3.098802268505096436e-01
1.710666700000000162e+01;4.566567540168762207e-01;4.586099088191986084e-01;3.108567893505096436e-01
1.711000100000000046e+01;4.520179927349090576e-01;4.595864713191986084e-01;3.133134841918945312e-01
1.711333399999999827e+01;4.507972896099090576e-01;4.610513448715209961e-01;3.128252029418945312e-01
1.711666699999999963e+01;4.571450352668762207e-01;4.605630636215209961e-01;3.145342171192169189e-01
1.711999899999999997e+01;4.603189229965209961e-01;4.576333165168762207e-01;3.135576546192169189e-01
1.712333399999999983e+01;4.571450352668762207e-01;4.571450352668762207e-01;3.115892410278320312e-01
1.712666799999999867e+01;4.529945850372314453e-01;4.588540494441986084e-01;3.130693435668945312e-01
1.712999999999999901e+01;4.471351206302642822e-01;4.605630636215209961e-01;3.145342171192169189e-01
1.713333400000000140e+01;4.468909800052642822e-01;4.612954854965209961e-01;3.142900764942169189e-01
1.713666699999999921e+01;4.498206973075866699e-01;4.615396261215209961e-01;3.140459358692169189e-01
1.714000000000000057e+01;4.537270069122314453e-01;4.595864713191986084e-01;3.147783577442169189e-01
1.714333399999999941e+01;4.578774571418762207e-01;4.632486402988433838e-01;3.169756531715393066e-01
1.714666700000000077e+01;4.573891758918762207e-01;4.649576544761657715e-01;3.169756531715393066e-01
1.714999900000000110e+01;4.520179927349090576e-01;4.669108092784881592e-01;3.189288079738616943e-01
1.715333400000000097e+01;4.454261064529418945e-01;4.647135138511657715e-01;3.194171190261840820e-01
1.715666600000000130e+01;4.473792612552642822e-01;4.630044996738433838e-01;3.191729485988616943e-01
1.716000000000000014e+01;4.517738521099090576e-01;4.625162184238433838e-01;3.191729485988616943e-01
1.716333399999999898e+01;4.561684727668762207e-01;4.608072042465209961e-01;3.186846673488616943e-01
1.716666700000000034e+01;4.573891758918762207e-01;4.598306119441986084e-01;3.184405267238616943e-01
1.717000099999999918e+01;4.529945850372314453e-01;4.583657681941986084e-01;3.164873719215393066e-01
1.717333400000000054e+01;4.493324160575866699e-01;4.571450352668762207e-01;3.142900764942169189e-01
1.717666699999999835e+01;4.529945850372314453e-01;4.566567540168762207e-01;3.142900764942169189e-01
1.717999999999999972e+01;4.554360210895538330e-01;4.576333165168762207e-01;3.135576546192169189e-01
1.718333300000000108e+01;4.615396261215209961e-01;4.578774571418762207e-01;3.130693435668945312e-01
1.718666599999999889e+01;4.642252326011657715e-01;4.588540494441986084e-01;3.138017952442169189e-01
1.719000000000000128e+01;4.581216275691986084e-01;4.598306119441986084e-01;3.150224983692169189e-01
1.719333400000000012e+01;4.551918804645538330e-01;4.593423306941986084e-01;3.145342171192169189e-01
1.719666700000000148e+01;4.603189229965209961e-01;4.549477398395538330e-01;3.128252029418945312e-01
1.719999999999999929e+01;4.639810919761657715e-01;4.539711475372314453e-01;3.103685081005096436e-01
1.720333300000000065e+01;4.666666686534881592e-01;4.520179927349090576e-01;3.113450706005096436e-01
1.720666699999999949e+01;4.642252326011657715e-01;4.561684727668762207e-01;3.115892410278320312e-01
1.720999899999999982e+01;4.578774571418762207e-01;4.603189229965209961e-01;3.135576546192169189e-01
1.721333299999999866e+01;4.551918804645538330e-01;4.598306119441986084e-01;3.142900764942169189e-01
1.721666700000000105e+01;4.554360210895538330e-01;4.571450352668762207e-01;3.125810623168945312e-01
1.721999999999999886e+01;4.598306119441986084e-01;4.542153179645538330e-01;3.113450706005096436e-01
1.722333300000000023e+01;4.654459357261657715e-01;4.520179927349090576e-01;3.115892410278320312e-01
1.722666699999999906e+01;4.634927809238433838e-01;4.532387256622314453e-01;3.091477751731872559e-01
1.723000000000000043e+01;4.578774571418762207e-01;4.576333165168762207e-01;3.103685081005096436e-01
1.723333299999999824e+01;4.522621631622314453e-01;4.561684727668762207e-01;3.111009299755096436e-01
1.723666700000000063e+01;4.510414302349090576e-01;4.539711475372314453e-01;3.093919157981872559e-01
1.723999999999999844e+01;4.542153179645538330e-01;4.542153179645538330e-01;3.086594939231872559e-01
1.724333400000000083e+01;4.603189229965209961e-01;4.576333165168762207e-01;3.093919157981872559e-01
1.724666600000000116e+01;4.610513448715209961e-01;4.581216275691986084e-01;3.098802268505096436e-01
1.724999899999999897e+01;4.566567540168762207e-01;4.576333165168762207e-01;3.101243674755096436e-01
1.725333399999999884e+01;4.478675425052642822e-01;4.581216275691986084e-01;3.111009299755096436e-01
1.725666700000000020e+01;4.485999941825866699e-01;4.566567540168762207e-01;3.118333816528320312e-01
1.726000000000000156e+01;4.520179927349090576e-01;4.559243023395538330e-01;3.120775222778320312e-01
1.726333299999999937e+01;4.586099088191986084e-01;4.564126133918762207e-01;3.120775222778320312e-01
1.726666700000000176e+01;4.588540494441986084e-01;4.608072042465209961e-01;3.142900764942169189e-01
1.727000100000000060e+01;4.571450352668762207e-01;4.598306119441986084e-01;3.157549500465393066e-01
1.727333300000000094e+01;4.537270069122314453e-01;4.573891758918762207e-01;3.135576546192169189e-01
1.727666800000000080e+01;4.520179927349090576e-01;4.559243023395538330e-01;3.125810623168945312e-01
1.727999900000000011e+01;4.566567540168762207e-01;4.561684727668762207e-01;3.125810623168945312e-01
1.728333200000000147e+01;4.617837667465209961e-01;4.537270069122314453e-01;3.103685081005096436e-01
1.728666700000000134e+01;4.630044996738433838e-01;4.522621631622314453e-01;3.113450706005096436e-01
1.728999999999999915e+01;4.590981900691986084e-01;4.547035992145538330e-01;3.111009299755096436e-01
1.729333300000000051e+01;4.576333165168762207e-01;4.539711475372314453e-01;3.091477751731872559e-01
1.729666699999999935e+01;4.576333165168762207e-01;4.542153179645538330e-01;3.081712126731872559e-01
1.730000100000000174e+01;4.593423306941986084e-01;4.517738521099090576e-01;3.098802268505096436e-01
1.730333399999999955e+01;4.625162184238433838e-01;4.493324160575866699e-01;3.076829314231872559e-01
1.730666700000000091e+01;4.630044996738433838e-01;4.471351206302642822e-01;3.057297766208648682e-01
1.730999999999999872e+01;4.603189229965209961e-01;4.503090083599090576e-01;3.062180578708648682e-01
1.731333400000000111e+01;4.569008946418762207e-01;4.490882754325866699e-01;3.071946203708648682e-01
1.731666500000000042e+01;4.539711475372314453e-01;4.488441348075866699e-01;3.076829314231872559e-01
1.732000000000000028e+01;4.564126133918762207e-01;4.466468393802642822e-01;3.054856061935424805e-01
1.732333300000000165e+01;4.595864713191986084e-01;4.459143877029418945e-01;3.035324513912200928e-01
1.732666700000000048e+01;4.612954854965209961e-01;4.449378252029418945e-01;3.045090436935424805e-01
